"collection_id","reference","player_name","team_name","card_type","card_sub_type","season","image_url","is_rookie_card","rarity","serial_number","numbering","base_card_id","is_variant","variants"
"1","177","Yunis Abdelhamid","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","178","Yehvann Diouf","Stade de Reims","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","179","Arthur Theate","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","180","Arnaud Kalimuendo","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","181","Ibrahim Salah","Stade Rennais FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","182","Amine Gouiri","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","183","Benjamin Bourigeaud","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","184","Désiré Doué","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","185","Enzo Le Fée","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","186","Lorenz Assignon","Stade Rennais FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","187","Steve Mandanda","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","188","Warmed Omari","Stade Rennais FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","189","Adrien Truffert","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","190","Fabian Rieder","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","191","Ludovic Blas","Stade Rennais FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","192","Jeanuël Belocian","Stade Rennais FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","193","Thijs Dallinga","Toulouse FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
